"","funny","user_id","review_id","text","business_id","stars","date","useful","type","cool"
"3564",0,"_B-EA5Gy7U5uWNle-Krvtg","mLoqAZvrSYNVhXPeKJVzqA","It's been five days since my Montreal adventure and I'm still fantasizing about this amazing shop near the edge of Marche Jean Talon. Initially drawn in by the bacon and salamis (in hopes that we could sneak something back home to the US), my dining partner and I returned for the outstanding sausage sandwiches.

We both ended up getting swiss cheese infused sausages-- positively bubbling with mild, gooey cheese-- with mustard and pickles as a nod to a classic Cuban sandwich. Seeing everyone else order saurkraut we opted for a little of that too... and were stunned. This, friends, is one of the most perfect sandwiches I've ever eaten.

The baguette on which the toppings were served was chewy, crunchy, and hot. The saurkraut-- something I'm not normally a fan of-- was crunchy and fresh and provided a nice mildly acidic counter to the rich, fatty sausage. Solid mustard and tasty pickles. 

My dining partner and I sat in silence just savoring these sandwiches.

To note-- if ordering from the food cart, pay inside first and get a number. Kudos to the friendly clerk willing to make us sandwiches even though we hadn't done this formality before stepping in line.

Anyhow, I'll be hiding in my kitchen trying to figure out how to recreate these delights.","2QFXPtto9n7BGv2pfnek0w",5,"2011-07-31",1,"review",1
"3565",0,"jv71Iloh-cvbLQkFfBKOYA","ukGwzRXDsdxnTwWZLmUezw","I like the idea of this place: sausages and microbrew. But I don't end up buying much sausage there. I don't like the sausages much. Maybe they are low-fat or something. I do like their sauerkraut. And I occasionally buy a sausage sandwich to eat across the street in the park in nice weather.","2QFXPtto9n7BGv2pfnek0w",3,"2010-06-01",2,"review",2
"3566",0,"iLvLj7Lt5QDWX8aQswlAGA","IFd_EmGl0pGd4brpWokGUg","I gave this four stars, and depending what you're looking for you may rate it the same. Unless you like any type of meat on your food. Blue Elephant only serves veggies. Which is fine except they didn't even have portabella or tofu. Not sure what they're going for?  

Otherwise they had good food, very fresh and served quickly. The place was clean and the employees very friendly. This will make for a great lunch spot. No doubt.  Good spot to take a client for a quick meal.","GtkxSYxyM6XqcChFuzMjxw",4,"2012-11-11",0,"review",0
"3567",0,"koRxW2tAYTPFm7TBI4f3cQ","rH0juAaouWs7d9M1evEr4A","Excellent vegetarian food from cultures around the world, right here in Pittsburgh. Definitely worth a trip.","GtkxSYxyM6XqcChFuzMjxw",5,"2014-11-21",0,"review",0
"3568",0,"JW5Sni4Qwfw64UBYvXnUIQ","CdLcSVyHBnGF9rsAu6V-Xg","When this place first opened, it was a nice addition to RIDC Park - making fresh wraps, salads, and grilled cheese on their panini press. Now, their food menu has become much more limited. When I went in a month ago and again today their only food offerings were frozen Indian meals for lunch entrees and a few basic salads. While I admit the Channa Masala entree I had was tasty, the lady working told me that they buy it frozen from a bag, dump it out, and heat it up on top of rice for $8. I don't know what's happened, because this was a decent place to grab a sandwich and coffee a few years ago, and now their menu is 1/4 of the size and it's often deserted. I'm just not sure how they are able to keep their doors open, surely not with the sales of kitchy gifts. If you're looking for a lunchtime meal, skip Blue Elephant.","GtkxSYxyM6XqcChFuzMjxw",2,"2015-08-20",0,"review",0
"3569",0,"vrB2Ae6-fX0ZRBx7HBIskQ","eMwSdLGz5kFWEuJe6mJrxg","I work around this area and have come to the Blue Elephant for lunch on several occasions.  The staff is friendly and the decor is modern and clean.  It's a nice and quiet place to go have an affordable meal.  

I have gotten their quesadilla, the small portion, which is plenty enough and it is delicious. I thought at first that having no meat would make the quesadilla not as tasty but it is packed with flavor! If your looking for a place with good coffee and healthy food, this is the place to come!","GtkxSYxyM6XqcChFuzMjxw",4,"2014-05-01",0,"review",0
"3570",0,"fhAk9y00oF5yvXwn8gl3JQ","4oXjkK7WXOlLlijYO1Z4BQ","What a great little lunch spot hidden in RIDC  park. This is a vegetarian cafe that serves coffee beverages and a bunch of delicious lunch options like panini sandwiches, quesadillas, soup, salad, and pizza. 

I ordered the white apple cheddar panini. It was melty white cheddar, apples, onion, and mustard on a grain bread. This baby was so good! I could have eaten 10 of them!...well maybe not, but I would love the stomach capacity to do so because this sandwich was bomb! It was served with a side of chips and a pickle spear. You could get a side of fries for an up-charge. 

I was there at noon and it was pretty dead. I don't know if that's the usual scene or if the bad weather was keeping people away, but I hope this place gets solid business because I'd love to see it stick around.","GtkxSYxyM6XqcChFuzMjxw",5,"2013-12-11",1,"review",0
"3571",0,"fp6wXrr5r3poOg6YhL4yvQ","JSvDfSF2XQ4jZ5v-rjh8YQ","After working in RIDC Park for almost 3 months, I finally decided to check out the Blue Elephant Cafe.  I was surprised to find out that they were actually a vegetarian, organic cafe! While I don't live by either of these culinary choices, I still found their menu to be enticing and ordered the White Cheddar Apple Medley Panini.  It was served hot within 5 minutes, and my bill came to a little over $8 for the sandwich (which came with a pickle and side of chips) and beverage.  Not bad!

The sandwich itself was delicious. A great blend of flavors, though I found it a little difficult to eat at times. When I bit into the sandwich the apple wanted to escape and either ended up slipping out of the sandwich or hanging from my teeth. Not being one to leave a fallen sandwich behind, I trudged on and made a happy plate (or joined the Clean Plate Club, depending on which reference you fancy).  I will definitely be back soon, seeing as its a short walk from my office and a healthy alternative to many other quick dining options in the area.","GtkxSYxyM6XqcChFuzMjxw",4,"2014-07-31",2,"review",0
"3572",0,"sl4ld2WocWaZ9litM46GdA","FEBoWH7kC1r0ZC0-eEVvYQ","I have to admit I only come here for coffee. Not that the lunch menu does not look good, but I usually brown bag it.

This place is located on Gamma Drive. The inside is extremely clean with ample space. There are lots of seats and tables. I believe they also have some conference rooms there as well as an outdoor patio.

The food menu is a vegetarian menu. I really enjoy the coffee as it is robust and flavorful.  all the non flavored coffees are organic.","GtkxSYxyM6XqcChFuzMjxw",4,"2015-03-17",3,"review",2
"3573",0,"HEPfqAH6ObF36Fp1B9Fi1Q","kOUHdHwcH_rK1Gu5uY2eeg","Delicious Coffee. Friendly Staff. Grateful for the Coconut Water & pH balanced Bottled Water. Knocking off one star for the snack selection, though it's improving!","GtkxSYxyM6XqcChFuzMjxw",4,"2013-01-16",1,"review",0
"3574",0,"zNJuGQCSPTZZCmEspqSqng","5Bb5FI-4gaKv8-uRQBNurw","I was exploring Pittsburgh last week, when I came across this hidden gem. I easily found a place in their parking lot (since it's humongous). The Cafe had two blue elephants on either side of the main entrance, which reminded me of the beautiful blue pottery artwork kings and queens used to have in their palaces centuries ago in India. 

This place is very simple and elegant, and it perfect for a casual Tuesday afternoon. Their menu is completely vegetarian, and most of their menu can cater to vegans too. I ordered the cranberry panini and 3-bean chilli. My order came within 5 minutes, and it was the most delicious cranberry panini I had ever had. I was excited to see the wide variety of teas they had, and tried the ginger tea and the green tea. Both were great.

 If you are in Pittsburgh, you HAVE TO visit this Cafe.","GtkxSYxyM6XqcChFuzMjxw",5,"2014-03-31",0,"review",0
"3575",0,"h9LPugJk2cpIh0gmQb5LnQ","Y1cel-KRw1Z8wlE6qdvqBw","So I totally didn't read the reviews and discovered that this place is vegetarian while I was looking at the menu thinking ""where's the meat"".    I didn't miss it though.  It is a 3.5 for me.  Here's why.  

First impression...what a cute cafe!  It's clean and cool with some tables and a little seating area with leather chairs.  There's also a small private room with a conference table in it.   Bathroom is clean and modern.  

Then onto the ordering - it's fast casual style.   I was sort of reminded of a trip to the doctor's office because it was a really clinical experience.   The lady at the counter was really slow and rather uninspired by her work.  Turns out we'd interrupted her lunch, which she went out to the dining area to eat after she waited on us.  My lunch was served to-go.  Not sure why since she didn't ask. 

The food was mixed.  The jalapeño popper panini I had was pretty good.  Creamy and cheesy, with a punch from some sliced jalapeños.   It was pretty large too.  The hash brown tater tots were straight from the Ore Ida bag.  Not bad, but pretty generic.   The sandwich, tots, bottle of water, and random bag of chips I didn't order came to just over $10.  

A solid lunch cafe if you work in the area, but the menu is a tad limited and the service could use some work.","GtkxSYxyM6XqcChFuzMjxw",3,"2014-11-11",0,"review",0
"3576",0,"0U9WxiAKbMYnH-vkoxZ1Cw","UYVK-HLmPzvln4HJBsb06g","I just had a wonderful panini sandwich with a group of friends at Blue Elephant Cafe. It was filled with apple slivers, delicious cheese, fresh greens, and a spicy mustard. The wonderful lunch was topped off with an extraordinarily good cup of coffee. Try out this pretty spot whenever you're in the neighborhood. You'll be glad you did.","GtkxSYxyM6XqcChFuzMjxw",4,"2014-10-23",0,"review",0
"3577",0,"RyuA_KCJSu8ekpTKUdfPvQ","UEH1hAkDwbDSKzzK6WGzWg","I'll start off with the food. Food is delicious, especially the Cranberry Panini. Cranberry sauce, jalapeños, arugula-spinach, onions, and Monterey Jack cheese. Yum! It's my my favorite dish there. Their other sandwiches and quesadillas are delicious.

I love the drinks they offer. There's horizon chocolate milk, coconut water, the usual sodas, propel, and many more. I've heard the coffee is absolutely amazing. I've never had it, but my friends love it.

The ambiance is nice. The inside is clean and simple, but it lacks decoration. There is free wifi and everyone there is really nice. 

The only negative thing I can say about this place are the portion sizes. But since the food isn't expensive, the portion sizes makes sense.","GtkxSYxyM6XqcChFuzMjxw",5,"2013-10-19",0,"review",0
"3578",0,"JdED1gr_nbNJdPSMDOkA8A","JnWR26QfhoL5HNkOhdnrpw","The coffee here was delicious, full of robust flavors with very little acidity. Best coffee I've had in the area. The free wifi and clean interior were bonuses.","GtkxSYxyM6XqcChFuzMjxw",5,"2013-11-01",0,"review",0
"3579",0,"Zl87vaI6peqdL7PZShdUSw","9ZM103ArPcFhzgi9cik55g","Good food,  but service is slow considering I just ordered a sandwich. They definitely need to add some cooks in the kitchen.","GtkxSYxyM6XqcChFuzMjxw",3,"2015-02-27",0,"review",0
